[xorm] [info]  2018/12/28 16:41:10.049524 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2125794 +0800 CST m=+9.777869401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
 ] 请求url: [ /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ [ E:/goroot/src/penghui.com/controllers/homecontroller.goGET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ [ a=1 ]
[ 2018-12-28 16:41:10.2125794 +0800 CST m=+9.777869401 ] 请求url: 
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: 2018-12-28 16:41:10.2145787 +0800 CST m=+9.779868701 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: 2018-12-28 16:41:10.2145787 +0800 CST m=+9.779868701 ] 请求url: 2018-12-28 16:41:10.2125794 +0800 CST m=+9.777869401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
GET /
[ info ] 当前请求:2018-12-28 16:41:10.2135775 +0800 CST m=+9.778867501 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: a=1 ]
[ /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2145787 +0800 CST m=+9.779868701 ] 请求url: [ GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: a=1 ]
18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
localhost/ [0s]
[ info ] [ 当前行号: 2018-12-28 16:41:10.2135775 +0800 CST m=+9.778867501 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: 2018-12-28 16:41:10.2135775 +0800 CST m=+9.778867501 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
a=1 ]
18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[xorm] [info]  2018/12/28 16:41:10.345872 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.346870 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.346870 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.356840 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.357837 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.359831 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.361826 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.363820 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.366812 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.366812 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.366812 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.369805 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.370802 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.373794 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.374791 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.375789 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.375789 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.376787 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.377784 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.377784 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.379778 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.387756 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.389752 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.391746 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.392743 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.392743 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.392743 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.393740 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.393740 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.393740 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.393740 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.393740 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.393740 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.393740 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.393740 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.393740 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.393740 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.394737 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.394737 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.394737 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.394737 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.394737 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.394737 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[ 2018-12-28 16:41:10.3947379 +0800 CST m=+9.960027901 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.3947379 +0800 CST m=+9.960027901 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[xorm] [info]  2018/12/28 16:41:10.396731 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.396731 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.396731 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.396731 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.398726 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.398726 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.398726 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.398726 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.398726 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.398726 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.399725 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.399725 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.399725 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.399725 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.399725 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.399725 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.399725 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.399725 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.400724 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.400724 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.400724 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.400724 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.401722 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.401722 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.401722 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.401722 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.401722 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.401722 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.401722 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.402717 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.403715 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.403715 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.403715 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.403715 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.403715 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.403715 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.403715 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.403715 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.404711 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.405709 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.405709 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.405709 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.405709 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.405709 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.405709 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.405709 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[ 2018-12-28 16:41:10.4067059 +0800 CST m=+9.971995901 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[xorm] [info]  2018/12/28 16:41:10.406705 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.406705 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.406705 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.406705 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.406705 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.407703 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.407703 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.407703 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.407703 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.407703 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.408701 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.408701 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.408701 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.408701 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.408701 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.408701 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.408701 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.409698 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.409698 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.409698 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.409698 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.410695 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.410695 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.410695 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.410695 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.410695 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.411693 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.411693 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.411693 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.411693 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.412691 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.412691 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.412691 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.412691 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.412691 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.412691 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.412691 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.412691 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.412691 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.413687 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.413687 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.413687 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.413687 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.413687 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[ 2018-12-28 16:41:10.4136876 +0800 CST m=+9.978977601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[xorm] [info]  2018/12/28 16:41:10.414686 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[ 2018-12-28 16:41:10.4146861 +0800 CST m=+9.979976101 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[xorm] [info]  2018/12/28 16:41:10.414686 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.414686 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.415684 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.415684 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.415684 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.416684 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.416684 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.416684 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.417677 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.417677 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.417677 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.418673 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.418673 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.418673 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.419672 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.419672 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.419672 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.419672 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.419672 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.419672 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.419672 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.419672 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.420671 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.420671 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.420671 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.420671 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.420671 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.420671 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.420671 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.420671 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.421670 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.421670 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.421670 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.421670 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.421670 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.421670 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.421670 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.421670 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[ 2018-12-28 16:41:10.431638 +0800 CST m=+9.996928001 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.4346325 +0800 CST m=+9.999922501 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.4356276 +0800 CST m=+10.000917601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
